time_s,explicit_euler,semi_implicit_euler,leapfrog,rk4
34.3833,0.124583,0.0291507,0.0146736,0.000604003
34.4,0.1246,0.0291486,0.0146725,0.00060451
34.4167,0.12462,0.0291486,0.0146723,0.000605525
34.4333,0.124638,0.0291497,0.0146736,0.000606201
34.45,0.124657,0.0291488,0.0146725,0.000605694
34.4667,0.124676,0.0291484,0.0146728,0.000605102
34.4833,0.124695,0.0291487,0.0146731,0.000605271
34.5,0.124714,0.0291489,0.0146735,0.000605778
34.5167,0.124731,0.0291486,0.0146732,0.000605694
34.5333,0.124749,0.0291485,0.0146736,0.000604426
34.55,0.124768,0.0291483,0.0146737,0.000604426
34.5667,0.124786,0.0291477,0.0146735,0.000605609
34.5833,0.124804,0.0291473,0.0146733,0.000605863
34.6,0.124823,0.0291472,0.0146732,0.000605778
34.6167,0.12484,0.0291471,0.014672,0.000604595
34.6333,0.124859,0.0291459,0.014672,0.000604679
34.65,0.124877,0.0291461,0.0146721,0.00060451
34.6667,0.124894,0.0291468,0.0146729,0.000603665
34.6833,0.124912,0.029147,0.0146725,0.000605694
34.7,0.124931,0.0291477,0.0146725,0.00060451
34.7167,0.12495,0.0291475,0.0146733,0.000605271
34.7333,0.124967,0.0291485,0.0146738,0.000604088
34.75,0.124986,0.0291482,0.0146736,0.000604257
34.7667,0.125004,0.0291479,0.014673,0.000604003
34.7833,0.125024,0.0291483,0.0146731,0.000603496
34.8,0.125042,0.0291482,0.0146723,0.000604088
34.8167,0.12506,0.0291473,0.0146727,0.000605102
34.8333,0.125077,0.0291461,0.0146721,0.000604764
34.85,0.125096,0.0291461,0.0146725,0.000605017
34.8667,0.125115,0.0291448,0.0146741,0.000604848
34.8833,0.125132,0.0291457,0.0146735,0.000606623
34.9,0.125151,0.0291462,0.0146731,0.000606539
34.9167,0.125169,0.0291476,0.0146719,0.000606116
34.9333,0.125186,0.0291461,0.014673,0.000605778
34.95,0.125204,0.0291455,0.0146739,0.000605187
34.9667,0.125222,0.0291465,0.0146741,0.000605017
34.9833,0.12524,0.029146,0.0146736,0.000604679
35,0.125258,0.029146,0.0146739,0.000604764
35.0167,0.125277,0.0291462,0.0146736,0.000604679
35.0333,0.125294,0.0291453,0.0146741,0.000603665
35.05,0.125312,0.0291455,0.0146741,0.000604426
35.0667,0.125331,0.029145,0.0146736,0.000603327
35.0833,0.125349,0.029146,0.0146741,0.000602313
35.1,0.125367,0.0291462,0.0146724,0.000602229
35.1167,0.125385,0.0291455,0.0146726,0.000602905
35.1333,0.125404,0.0291451,0.0146723,0.000604003
35.15,0.12542,0.0291439,0.0146733,0.000604088
35.1667,0.125439,0.0291433,0.0146719,0.000604172
35.1833,0.125457,0.0291428,0.0146738,0.000603412
35.2,0.125477,0.0291428,0.0146732,0.000604679
35.2167,0.125494,0.0291425,0.0146733,0.000604426
35.2333,0.125512,0.0291419,0.0146734,0.000605102
35.25,0.125528,0.0291432,0.0146748,0.00060451
35.2667,0.125545,0.0291426,0.0146735,0.000604003
35.2833,0.125564,0.0291423,0.0146731,0.000604003
35.3,0.125583,0.0291425,0.0146731,0.000603919
35.3167,0.125601,0.0291433,0.0146725,0.000604426
35.3333,0.125619,0.0291433,0.014673,0.000604595
35.35,0.125637,0.0291413,0.0146717,0.000603834
35.3667,0.125654,0.0291413,0.014673,0.000605017
35.3833,0.125671,0.0291417,0.014673,0.000603834
35.4,0.125689,0.0291411,0.0146735,0.000605609
35.4167,0.125707,0.0291415,0.0146735,0.000604848
35.4333,0.125725,0.0291416,0.014673,0.000603919
35.45,0.125743,0.0291406,0.0146725,0.000603496
35.4667,0.125762,0.0291416,0.0146721,0.000605102
35.4833,0.12578,0.0291415,0.0146714,0.000606285
35.5,0.125799,0.0291413,0.014671,0.000605187
35.5167,0.125815,0.0291423,0.0146708,0.000604595
35.5333,0.125834,0.0291416,0.0146708,0.000605271
35.55,0.125852,0.0291411,0.0146708,0.000605609
35.5667,0.125871,0.0291408,0.0146714,0.000605863
35.5833,0.125888,0.0291413,0.0146717,0.000605525
35.6,0.125905,0.029141,0.0146721,0.000606201
35.6167,0.125924,0.0291411,0.0146733,0.000606623
35.6333,0.125942,0.0291401,0.0146722,0.000606454
35.65,0.125959,0.0291413,0.0146729,0.000605778
35.6667,0.125978,0.029141,0.0146727,0.000604679
35.6833,0.125996,0.0291399,0.0146726,0.000605778
35.7,0.126013,0.02914,0.0146726,0.000605187
35.7167,0.126032,0.0291398,0.0146725,0.000606285
35.7333,0.126049,0.0291391,0.0146725,0.000604848
35.75,0.126067,0.0291382,0.014673,0.000605356
35.7667,0.126085,0.0291382,0.0146736,0.000604933
35.7833,0.126103,0.0291374,0.0146731,0.000606201
35.8,0.126121,0.0291365,0.0146757,0.000606708
35.8167,0.126138,0.0291359,0.0146737,0.000606201
35.8333,0.126156,0.0291364,0.0146747,0.000606623
35.85,0.126173,0.0291372,0.0146738,0.000606201
35.8667,0.126191,0.0291368,0.0146745,0.000606623
35.8833,0.126209,0.0291361,0.0146741,0.000605778
35.9,0.126227,0.0291357,0.0146738,0.000606285
35.9167,0.126245,0.0291374,0.014673,0.000605525
35.9333,0.126262,0.029137,0.0146717,0.000605187
35.95,0.12628,0.0291385,0.0146707,0.000605102
35.9667,0.126297,0.0291371,0.0146718,0.000605356
35.9833,0.126315,0.0291363,0.014673,0.000606623
36,0.126333,0.0291359,0.0146741,0.000606961
36.0167,0.12635,0.029137,0.0146752,0.000606285
36.0333,0.126368,0.0291357,0.0146743,0.000605863
36.05,0.126386,0.0291351,0.0146733,0.000605863
36.0667,0.126404,0.0291341,0.0146738,0.000605017
36.0833,0.126423,0.0291339,0.0146744,0.000605778
36.1,0.12644,0.0291343,0.0146749,0.000605947
36.1167,0.126458,0.029133,0.0146739,0.000606032
36.1333,0.126476,0.0291338,0.0146753,0.000605356
36.15,0.126494,0.0291335,0.0146758,0.000607468
36.1667,0.126511,0.0291332,0.0146747,0.000607299
36.1833,0.126529,0.0291325,0.0146734,0.000607553
36.2,0.126547,0.0291335,0.0146734,0.000607299
36.2167,0.126563,0.0291341,0.0146738,0.000606623
36.2333,0.126581,0.0291335,0.0146743,0.000607553
36.25,0.126599,0.0291334,0.0146737,0.000606877
36.2667,0.126618,0.0291331,0.0146742,0.00060713
36.2833,0.126634,0.0291324,0.0146738,0.000606201
36.3,0.126653,0.0291317,0.0146743,0.000606032
36.3167,0.12667,0.0291309,0.0146741,0.000605356
36.3333,0.126688,0.0291309,0.0146747,0.000606201
36.35,0.126705,0.0291314,0.0146762,0.000606961
36.3667,0.126722,0.0291321,0.0146755,0.000606116
36.3833,0.126741,0.0291315,0.0146743,0.000607299
36.4,0.126758,0.0291319,0.0146735,0.000607637
36.4167,0.126775,0.0291298,0.0146739,0.000607299
36.4333,0.126793,0.0291304,0.0146749,0.000607891
36.45,0.126811,0.0291297,0.0146744,0.000606792
36.4667,0.126829,0.0291295,0.0146745,0.000606792
36.4833,0.126846,0.0291293,0.0146737,0.000606285
36.5,0.126863,0.0291273,0.0146749,0.000607806
36.5167,0.126882,0.0291277,0.0146736,0.000607215
36.5333,0.126899,0.0291285,0.0146726,0.000607384
36.55,0.126916,0.0291302,0.0146747,0.000606116
36.5667,0.126933,0.0291298,0.0146753,0.000606961
36.5833,0.126951,0.0291294,0.0146734,0.000606961
36.6,0.126969,0.0291285,0.0146752,0.00060713
36.6167,0.126986,0.0291287,0.0146747,0.000607975
36.6333,0.127005,0.0291298,0.0146748,0.000608144
36.65,0.127023,0.0291298,0.0146736,0.00060713
36.6667,0.127042,0.0291284,0.0146745,0.000607975
36.6833,0.127059,0.0291276,0.0146743,0.000607975
36.7,0.127077,0.0291275,0.0146752,0.000607468
36.7167,0.127094,0.0291273,0.0146751,0.000606877
36.7333,0.127111,0.0291266,0.0146747,0.000607468
36.75,0.127129,0.0291268,0.014675,0.00060882
36.7667,0.127147,0.029127,0.0146743,0.000606539
36.7833,0.127163,0.0291268,0.0146748,0.000605863
36.8,0.127181,0.0291269,0.0146737,0.000605863
36.8167,0.127198,0.029126,0.0146741,0.000605017
36.8333,0.127216,0.0291251,0.0146735,0.00060544
36.85,0.127233,0.0291247,0.0146745,0.000606961
36.8667,0.12725,0.0291247,0.0146741,0.000607722
36.8833,0.127267,0.0291244,0.0146751,0.000607553
36.9,0.127284,0.0291254,0.0146739,0.000608229
36.9167,0.127303,0.0291236,0.0146741,0.000606623
36.9333,0.127321,0.0291221,0.0146737,0.000606454
36.95,0.127338,0.0291222,0.014673,0.000607215
36.9667,0.127355,0.0291226,0.014672,0.000605187
36.9833,0.127372,0.0291218,0.0146728,0.000606032
37,0.127389,0.0291222,0.0146731,0.000606623
37.0167,0.127407,0.029122,0.0146731,0.000606877
37.0333,0.127424,0.0291222,0.0146728,0.000605947
37.05,0.127441,0.0291216,0.0146741,0.000605609
37.0667,0.127458,0.0291223,0.0146738,0.000605694
37.0833,0.127475,0.0291235,0.0146742,0.000606708
37.1,0.127493,0.0291222,0.014673,0.000606539
37.1167,0.127512,0.0291225,0.0146732,0.000607299
37.1333,0.12753,0.0291226,0.014673,0.000607468
37.15,0.127547,0.0291237,0.0146728,0.000606201
37.1667,0.127563,0.0291232,0.0146736,0.000606201
37.1833,0.127581,0.029123,0.0146729,0.000606285
37.2,0.127599,0.0291238,0.0146721,0.00060713
37.2167,0.127617,0.0291243,0.0146723,0.000606201
37.2333,0.127634,0.0291237,0.0146733,0.000607553
37.25,0.12765,0.0291232,0.014673,0.000606708
37.2667,0.127667,0.0291243,0.0146727,0.000606961
37.2833,0.127683,0.0291237,0.0146736,0.000608398
37.3,0.127702,0.0291243,0.0146738,0.00060899
37.3167,0.12772,0.0291236,0.0146738,0.000607891
37.3333,0.127737,0.0291245,0.0146745,0.000609581
37.35,0.127754,0.0291241,0.0146743,0.000609666
37.3667,0.127771,0.0291243,0.0146751,0.000609074
37.3833,0.127788,0.0291264,0.0146741,0.00060882
37.4,0.127807,0.0291253,0.0146735,0.000607806
37.4167,0.127824,0.0291261,0.0146751,0.000607468
37.4333,0.127842,0.0291259,0.0146735,0.00060713
37.45,0.127858,0.0291267,0.0146725,0.000607046
37.4667,0.127877,0.0291264,0.0146725,0.000607891
37.4833,0.127895,0.0291273,0.0146745,0.00060713
37.5,0.127913,0.0291274,0.0146735,0.000607553
37.5167,0.127929,0.0291275,0.0146736,0.000607806
37.5333,0.127946,0.0291266,0.0146744,0.000607046
37.55,0.127963,0.0291277,0.0146741,0.000606792
37.5667,0.127979,0.0291279,0.0146741,0.000607384
37.5833,0.127996,0.029129,0.0146743,0.000606877
37.6,0.128014,0.0291272,0.0146732,0.000606961
37.6167,0.128031,0.0291284,0.0146715,0.000608229
37.6333,0.128048,0.0291285,0.0146721,0.00060713
37.65,0.128065,0.0291278,0.0146724,0.000607046
37.6667,0.128081,0.0291288,0.0146725,0.000606708
37.6833,0.1281,0.0291285,0.0146718,0.000606877
37.7,0.128116,0.0291274,0.0146725,0.000606792
37.7167,0.128133,0.0291268,0.0146737,0.000606708
37.7333,0.12815,0.0291256,0.0146734,0.000608398
37.75,0.128166,0.0291255,0.0146733,0.000606792
37.7667,0.128183,0.0291272,0.0146738,0.000606623
37.7833,0.128201,0.0291262,0.0146743,0.000606454
37.8,0.128217,0.0291253,0.0146732,0.000606961
37.8167,0.128235,0.0291249,0.0146728,0.000606961
37.8333,0.128252,0.0291255,0.0146737,0.000607299
37.85,0.128271,0.0291266,0.0146732,0.00060713
37.8667,0.128287,0.0291258,0.014673,0.000606285
37.8833,0.128304,0.0291268,0.014672,0.000605863
37.9,0.128321,0.0291275,0.0146735,0.000607215
37.9167,0.128338,0.0291264,0.0146734,0.000605609
37.9333,0.128356,0.0291257,0.0146726,0.000606623
37.95,0.128372,0.0291261,0.0146729,0.000605525
37.9667,0.128389,0.0291259,0.0146725,0.000605694
37.9833,0.128406,0.0291253,0.0146724,0.000605271
38,0.128423,0.0291253,0.0146734,0.000605102
38.0167,0.128438,0.0291244,0.014673,0.000606454
38.0333,0.128457,0.0291245,0.0146729,0.000605778
38.05,0.128473,0.0291238,0.0146734,0.000606792
38.0667,0.128491,0.0291248,0.0146732,0.000606961
38.0833,0.128509,0.0291253,0.0146746,0.00060713
38.1,0.128526,0.0291241,0.0146735,0.000606623
38.1167,0.128544,0.0291243,0.014674,0.000606623
38.1333,0.128559,0.0291248,0.0146746,0.000606877
38.15,0.128577,0.0291242,0.0146749,0.000606116
38.1667,0.128594,0.0291232,0.014675,0.00060637
38.1833,0.12861,0.0291218,0.0146743,0.000605609
38.2,0.128627,0.0291221,0.0146737,0.000604679
38.2167,0.128645,0.029121,0.0146741,0.000605017
38.2333,0.128661,0.0291221,0.0146746,0.000605947
38.25,0.128679,0.0291215,0.0146747,0.000606877
38.2667,0.128695,0.029122,0.0146748,0.000607637
38.2833,0.128713,0.0291212,0.0146741,0.000607215
38.3,0.128729,0.0291212,0.0146736,0.000608398
38.3167,0.128745,0.0291199,0.014674,0.000607891
38.3333,0.128763,0.0291209,0.0146754,0.000607806
38.35,0.12878,0.0291203,0.0146741,0.000608398
38.3667,0.128798,0.0291204,0.0146745,0.000607215
38.3833,0.128814,0.0291199,0.0146739,0.000606961
38.4,0.128831,0.0291194,0.0146741,0.000607215
38.4167,0.128847,0.0291201,0.0146739,0.00060713
38.4333,0.128864,0.0291204,0.0146736,0.00060713
38.45,0.128881,0.0291199,0.0146747,0.000606454
38.4667,0.128898,0.0291199,0.0146747,0.000607806
38.4833,0.128917,0.0291188,0.0146754,0.000606877
38.5,0.128933,0.0291178,0.0146746,0.000607806
38.5167,0.12895,0.0291171,0.0146749,0.000607384
38.5333,0.128966,0.0291169,0.0146755,0.000607046
38.55,0.128983,0.0291177,0.0146753,0.000607975
38.5667,0.129,0.0291183,0.0146753,0.000608229
38.5833,0.129017,0.0291183,0.014675,0.000608482
38.6,0.129032,0.0291168,0.0146755,0.00060806
38.6167,0.129049,0.0291169,0.0146758,0.000607975
38.6333,0.129066,0.0291167,0.0146758,0.000607891
38.65,0.129083,0.0291165,0.0146747,0.000608736
38.6667,0.129101,0.0291161,0.0146757,0.000608229
38.6833,0.129116,0.0291153,0.0146749,0.000607891
38.7,0.129133,0.0291167,0.014675,0.000607215
38.7167,0.12915,0.0291161,0.0146748,0.000608229
38.7333,0.129166,0.0291158,0.0146752,0.000607046
38.75,0.129184,0.0291162,0.0146748,0.000607553
38.7667,0.1292,0.0291157,0.0146739,0.000607806
38.7833,0.129216,0.0291163,0.0146741,0.00060882
38.8,0.129234,0.0291153,0.014673,0.00060713
38.8167,0.129251,0.0291165,0.0146745,0.000607975
38.8333,0.129265,0.0291166,0.0146736,0.000606792
38.85,0.129284,0.0291161,0.0146733,0.000605863
38.8667,0.129302,0.0291153,0.0146738,0.000606201
38.8833,0.129319,0.0291158,0.0146733,0.000605187
38.9,0.129336,0.0291151,0.0146733,0.000604595
38.9167,0.129352,0.0291149,0.0146733,0.000605187
38.9333,0.12937,0.0291143,0.0146733,0.000604595
38.95,0.129386,0.0291139,0.0146736,0.000605694
38.9667,0.129402,0.0291133,0.0146735,0.000604679
38.9833,0.129419,0.0291125,0.014673,0.000606539
39,0.129435,0.0291121,0.0146732,0.000605609
39.0167,0.129451,0.0291116,0.0146728,0.000605947
39.0333,0.129467,0.0291128,0.0146736,0.000606708
39.05,0.129485,0.0291118,0.0146735,0.000606539
39.0667,0.129501,0.0291122,0.0146747,0.000606961
39.0833,0.129518,0.0291112,0.0146736,0.000605525
39.1,0.129534,0.0291106,0.0146743,0.000605947
39.1167,0.129551,0.0291101,0.0146743,0.000606792
39.1333,0.129569,0.0291098,0.0146752,0.000606454
39.15,0.129586,0.0291096,0.0146739,0.000606285
39.1667,0.129602,0.0291106,0.0146755,0.000606539
39.1833,0.12962,0.0291106,0.0146752,0.000605863
39.2,0.129637,0.029109,0.0146736,0.000605694
39.2167,0.129653,0.0291084,0.0146733,0.000605271
39.2333,0.129669,0.0291087,0.0146734,0.00060637
39.25,0.129686,0.0291074,0.0146741,0.000605694
39.2667,0.129701,0.0291054,0.0146738,0.00060544
39.2833,0.129717,0.0291075,0.0146738,0.000605609
39.3,0.129733,0.029106,0.0146738,0.00060544
39.3167,0.12975,0.0291063,0.0146741,0.000606116
39.3333,0.129766,0.0291054,0.014673,0.000606285
39.35,0.129783,0.0291048,0.014674,0.000605609
39.3667,0.129799,0.0291046,0.0146732,0.000606285
39.3833,0.129816,0.029104,0.0146736,0.000606201
39.4,0.129832,0.0291034,0.0146737,0.000606877
39.4167,0.129848,0.0291037,0.0146746,0.000606792
39.4333,0.129865,0.0291024,0.0146746,0.000607637
39.45,0.129882,0.0291021,0.0146735,0.000607891
39.4667,0.129898,0.029101,0.0146743,0.000607975
39.4833,0.129916,0.0291011,0.0146738,0.000606454
39.5,0.129933,0.0291006,0.0146734,0.000607468
39.5167,0.12995,0.029101,0.0146733,0.000605356
39.5333,0.129965,0.0291003,0.0146735,0.000605525
39.55,0.129981,0.0290994,0.0146737,0.000604257
39.5667,0.129997,0.0290992,0.0146743,0.000605525
39.5833,0.130014,0.029098,0.0146743,0.000603919
39.6,0.13003,0.0290968,0.014674,0.000605863
39.6167,0.130046,0.0290953,0.0146737,0.000605694
39.6333,0.130063,0.0290953,0.0146741,0.000606201
39.65,0.130079,0.0290952,0.0146748,0.00060713
39.6667,0.130095,0.0290931,0.0146747,0.000606792
39.6833,0.130112,0.0290934,0.0146752,0.000605863
39.7,0.130129,0.0290917,0.0146755,0.000605694
39.7167,0.130146,0.0290919,0.0146749,0.000605187
39.7333,0.130163,0.0290915,0.0146758,0.000606032
39.75,0.130176,0.0290899,0.0146758,0.000606708
39.7667,0.130193,0.0290879,0.0146766,0.00060637
39.7833,0.130207,0.0290876,0.014677,0.000606792
39.8,0.130225,0.0290871,0.0146767,0.000607468
39.8167,0.130242,0.0290876,0.0146757,0.000605778
39.8333,0.13026,0.0290851,0.0146749,0.000605778
39.85,0.130276,0.0290833,0.0146752,0.000606539
39.8667,0.130292,0.0290816,0.0146747,0.000607891
39.8833,0.130309,0.0290803,0.0146741,0.000606708
39.9,0.130325,0.0290805,0.0146747,0.000606454
39.9167,0.130342,0.0290779,0.0146745,0.000606877
39.9333,0.130358,0.0290775,0.0146752,0.000607553
39.95,0.130374,0.0290761,0.0146757,0.000606454
39.9667,0.13039,0.0290762,0.0146741,0.000606201
39.9833,0.130406,0.0290749,0.0146747,0.000604933
40,0.130422,0.0290746,0.0146752,0.000605778
40.0167,0.130438,0.029073,0.0146741,0.000605947
40.0333,0.130455,0.0290718,0.0146734,0.000606792
40.05,0.130471,0.0290706,0.0146736,0.00060544
40.0667,0.130488,0.0290681,0.0146719,0.00060544
40.0833,0.130504,0.029067,0.014673,0.000604679
40.1,0.13052,0.0290653,0.0146738,0.000606623
40.1167,0.130537,0.029064,0.0146723,0.00060637
40.1333,0.130553,0.0290632,0.0146735,0.000605187
40.15,0.13057,0.0290615,0.0146739,0.000605863
40.1667,0.130585,0.0290595,0.0146743,0.000606032
40.1833,0.130601,0.0290597,0.0146734,0.000605102
40.2,0.130617,0.0290577,0.0146742,0.000605609
40.2167,0.130634,0.029055,0.0146737,0.000605778
40.2333,0.13065,0.0290537,0.0146744,0.000606623
40.25,0.130665,0.0290512,0.0146752,0.00060637
40.2667,0.130681,0.0290495,0.014674,0.000606454
40.2833,0.130698,0.0290482,0.0146728,0.000607215
40.3,0.130714,0.0290475,0.0146714,0.000606201
40.3167,0.130731,0.0290444,0.0146723,0.000606032
40.3333,0.130747,0.0290424,0.0146723,0.000605694
40.35,0.130763,0.0290394,0.0146719,0.000606539
40.3667,0.130779,0.0290359,0.0146718,0.00060637
40.3833,0.130796,0.029034,0.0146716,0.000606877
40.4,0.130811,0.0290328,0.0146716,0.000606539
40.4167,0.130828,0.0290288,0.0146714,0.000606623
40.4333,0.130844,0.0290266,0.0146717,0.000605778
40.45,0.130861,0.0290244,0.0146724,0.000606201
40.4667,0.130877,0.0290222,0.0146736,0.000607299
40.4833,0.130893,0.02902,0.0146735,0.000606539
40.5,0.130908,0.029017,0.0146727,0.000605863
40.5167,0.130925,0.0290147,0.0146728,0.000606623
40.5333,0.130942,0.0290104,0.0146729,0.00060637
40.55,0.130958,0.0290075,0.0146741,0.00060544
40.5667,0.130974,0.0290039,0.0146732,0.000606454
40.5833,0.13099,0.0289994,0.0146726,0.000606032
40.6,0.131007,0.0289954,0.0146724,0.000605947
40.6167,0.131023,0.028992,0.0146723,0.000605694
40.6333,0.131039,0.0289884,0.0146736,0.000605187
40.65,0.131055,0.0289851,0.0146714,0.000604679
40.6667,0.131071,0.0289808,0.0146715,0.000605863
40.6833,0.131088,0.0289747,0.0146725,0.000606454
40.7,0.131104,0.028971,0.0146717,0.000605017
40.7167,0.131121,0.0289677,0.0146722,0.000607299
40.7333,0.131138,0.0289623,0.0146719,0.000606961
40.75,0.131154,0.0289581,0.0146725,0.000606539
40.7667,0.13117,0.0289523,0.0146725,0.000606201
40.7833,0.131187,0.0289469,0.014673,0.000605525
40.8,0.131203,0.0289424,0.0146728,0.000606285
40.8167,0.131218,0.0289366,0.0146729,0.000605694
40.8333,0.131235,0.0289311,0.0146722,0.00060637
40.85,0.13125,0.0289258,0.0146731,0.00060544
40.8667,0.131267,0.0289192,0.0146715,0.000605187
40.8833,0.131283,0.028912,0.0146719,0.000604848
40.9,0.1313,0.0289042,0.0146722,0.000603074
40.9167,0.131316,0.0288976,0.014672,0.000603074
40.9333,0.131332,0.0288907,0.0146714,0.000603327
40.95,0.131347,0.0288831,0.0146708,0.000602905
40.9667,0.131364,0.0288744,0.014671,0.000603412
40.9833,0.131381,0.0288641,0.0146717,0.000604003
41,0.131398,0.0288548,0.0146711,0.000604003
41.0167,0.131413,0.0288454,0.0146706,0.00060451
41.0333,0.131429,0.0288355,0.0146709,0.000603919
41.05,0.131444,0.0288244,0.0146717,0.000603412
41.0667,0.131462,0.0288136,0.0146723,0.000603834
41.0833,0.131477,0.0288019,0.0146721,0.00060282
41.1,0.131492,0.0287893,0.0146716,0.000602736
41.1167,0.131509,0.0287771,0.0146719,0.000603496
41.1333,0.131526,0.0287631,0.0146718,0.000603243
41.15,0.131542,0.0287483,0.0146714,0.000603243
41.1667,0.131558,0.0287362,0.0146726,0.00060375
41.1833,0.131574,0.0287207,0.0146714,0.000602989
41.2,0.131589,0.0287073,0.014672,0.000602736
41.2167,0.131606,0.0286916,0.0146721,0.000602905
41.2333,0.13162,0.0286747,0.0146712,0.000604088
41.25,0.131638,0.0286583,0.0146708,0.000603243
41.2667,0.131654,0.0286418,0.0146693,0.000603581
41.2833,0.13167,0.0286251,0.0146713,0.000603665
41.3,0.131685,0.0286079,0.0146708,0.000603496
41.3167,0.131701,0.02859,0.0146708,0.000602229
41.3333,0.131717,0.0285728,0.0146701,0.000603158
41.35,0.131733,0.0285572,0.0146707,0.000601975
41.3667,0.131747,0.0285425,0.0146707,0.000603074
41.3833,0.131765,0.0285276,0.0146701,0.000604426
41.4,0.13178,0.0285154,0.0146692,0.000603074
41.4167,0.131797,0.0285066,0.0146683,0.000604172
41.4333,0.131814,0.0284997,0.014669,0.000603496
41.45,0.131829,0.0284964,0.0146697,0.000603158
41.4667,0.131845,0.0284977,0.0146696,0.000603243
41.4833,0.131861,0.0285056,0.0146704,0.000601975
41.5,0.131876,0.0285208,0.0146708,0.00060206
41.5167,0.131894,0.0285412,0.0146707,0.000601806
41.5333,0.13191,0.0285702,0.0146703,0.000602313
41.55,0.131926,0.0286081,0.0146709,0.000602398
41.5667,0.131941,0.0286534,0.0146692,0.000602144
41.5833,0.131957,0.0287076,0.0146698,0.000602398
41.6,0.131972,0.0287715,0.0146687,0.000602905
41.6167,0.131989,0.0288422,0.0146692,0.000602398
41.6333,0.132005,0.0289197,0.0146694,0.000602567
41.65,0.132022,0.0290031,0.0146684,0.000603327
41.6667,0.132037,0.0290881,0.0146698,0.000602398
